,ticker,sector,company_name,market_cap,market_category,analyst_consensus,stock_outstanding
350,ATGE,services,Adtalem Global Education,1524193866,Small,ModerateBuy,52091382.980177715
351,CYDY,healthcare,CytoDyn,1523905300,Small,Hold,570751048.6891387
352,CCGLF,basicmaterials,China Shanshui Cement Group,1523888179,Small,,
353,SYKE,technology,Sykes Enterprises,1523667828,Small,StrongBuy,39565510.98415996
354,SNDVF,consumergoods,Scandinavian Tobacco Group,1519572985,Small,,98290619.98706338
355,ADUS,healthcare,Addus Homecare,1518584490,Small,StrongBuy,15808707.995003123
356,HTLF,financial,Heartland Financial USA,1517850958,Small,ModerateBuy,36885806.99878494
357,SMCI,technology,Super Micro Computer,1517734171,Small,ModerateBuy,51782127.97679973
358,HTLD,industrialgoods,Heartland Express,1515779597,Small,Hold,80798485.98081023
359,OFLX,industrialgoods,Omega Flex,1515056788,Small,,10094321.993470585
360,KAI,industrialgoods,Kadant,1514082618,Small,Hold,11509559.999999998
361,VRTU,technology,Virtusa,1513959974,Small,Hold,30309508.988988988
362,PATK,consumergoods,Patrick Industries,1512528647,Small,ModerateBuy,23363123.98826074
363,HCAT,technology,Health Catalyst,1511670542,Small,StrongBuy,42498468.99072252
364,ANDGF,services,AEON Delight Co,1511001293,Small,,
365,LTC,financial,LTC Properties,1510040818,Small,ModerateSell,39242225.0
366,SPNS,technology,Sapiens International,1506374157,Small,ModerateBuy,50229214.971657224
367,SHUFF,consumergoods,Shufersal,1505148549,Small,,
368,DSTZF,consumergoods,Distell Group Holdings,1504772797,Small,,219674860.87591243
369,CCS,consumergoods,Century Communities,1504113548,Small,ModerateBuy,33350632.993348114
370,YALA,technology,Yalla Group,1503916365,Small,Hold,143230130.0
371,SRRK,healthcare,Scholar Rock Holding,1503655656,Small,StrongBuy,33638828.99328859
372,BCVMF,financial,Banco Macro SA,1501650000,Small,,
373,ASO,consumergoods,Academy Sports and Outdoors,1501506853,Small,StrongBuy,89910590.0
374,WEBJF,services,Webjet,1500086164,Small,Hold,339386009.95475113
375,IH,technology,iHuman,1497663737,Small,ModerateBuy,52274475.986038394
376,ITCB,financial,Itaú CorpBanca,1496227736,Small,Hold,341604505.93607306
377,ERRPF,basicmaterials,Ero Copper,1494126616,Small,ModerateBuy,86766934.72706155
378,ONZBF,consumergoods,Organizacion Soriana SAB de CV,1494000000,Small,,1800000000.0
379,NPO,industrialgoods,Enpro Industries,1493379010,Small,ModerateBuy,20536014.9889989
380,SITM,technology,SiTime Corporation,1493274575,Small,StrongBuy,16940153.998865567
381,BGCP,financial,BGC Partners,1490264800,Small,Hold,362594841.8491484
382,ASOZF,technology,Asseco Poland SA,1489855438,Small,,
383,TIANF,unknownsector,Tianneng Power International,1486484340,Small,,
384,NICFF,industrialgoods,Nichias,1485905724,Small,ModerateBuy,
385,ARCT,healthcare,Arcturus Therapeutics,1485015682,Small,StrongBuy,24493083.98482599
386,HKSHF,services,Hongkong & Shanghai Hotels,1484100000,Small,,
387,EMOR,consumergoods,Emerald Organic Products,1482007756,Small,,926254847.5
388,SCS,industrialgoods,Steelcase,1480857499,Small,ModerateBuy,114795154.9612403
389,LKFLF,consumergoods,Luk Fook Holdings (International),1479511782,Small,,
390,STTK,healthcare,Shattuck Labs,1478998316,Small,StrongBuy,41744236.974315554
391,MRTN,industrialgoods,Marten Transport,1478333580,Small,ModerateBuy,82680848.99328859
392,CCCC,healthcare,C4 Therapeutics,1475481555,Small,StrongBuy,43029500.0
393,KNCAF,technology,Konica Minolta,1474996519,Small,,452452919.9386503
394,CHZHF,basicmaterials,China Zhongwang Holdings,1471357747,Small,,
395,ARGO,financial,Argo Group International Holdings,1468896367,Small,ModerateBuy,34684683.9905549
396,NRIX,healthcare,Nurix Therapeutics,1468735594,Small,StrongBuy,38855438.994709
397,MIK,consumergoods,Michaels Companies,1468478127,Small,ModerateBuy,147437562.95180723
398,SY,technology,So-Young International,1467218299,Small,ModerateBuy,106551800.94408134
399,CMPS,healthcare,COMPASS Pathways,1467035414,Small,StrongBuy,35930330.98212099
400,GDNEF,consumergoods,Golden Eagle Retail Group,1465531021,Small,,1592968501.0869565
401,ALX,financial,Alexander's,1462625710,Small,,5107289.999301627
402,SASR,financial,Sandy Spring Bancorp,1462486719,Small,ModerateBuy,47040421.96847861
403,SBCF,financial,Seacoast Banking Of Florida,1461416664,Small,ModerateBuy,55168616.98754247
404,CALZF,healthcare,Polynovo,1454393696,Small,,790431356.5217391
405,ANZFF,industrialgoods,Air New Zealand,1454039006,Small,,1118491543.0769231
406,SNROF,consumergoods,Sanrio Company,1452885734,Small,,91491544.96221662
407,RGRNF,basicmaterials,Regis Resources,1452639037,Small,Hold,511492618.66197187
408,CTOBF,consumergoods,China Tobacco International (HK) Co,1452528000,Small,,
409,MGPPF,technology,Megaport,1452255152,Small,ModerateBuy,154495228.93617022
410,MNR,financial,Monmouth Real Estate Investment,1451365685,Small,ModerateBuy,98065248.98648648
411,IFUUF,utilities,Infratil,1450405763,Small,,
412,BALY,services,Bally's Corporation,1447917468,Small,StrongBuy,30476056.99852663
413,GRFFF,financial,Concentradora Fibra Danhos SA de CV,1446375546,Small,,
414,SIM,industrialgoods,Grupo Simec SA De CV,1445835336,Small,,149672395.0310559
415,TTGT,technology,TechTarget,1445397488,Small,ModerateBuy,28098706.998444792
416,BSIG,financial,BrightSphere Investment Group,1445124841,Small,ModerateBuy,79885286.9541183
417,ZEAL,healthcare,Zealand Pharma,1444071753,Small,ModerateBuy,39781590.99173554
418,KEN,utilities,Kenon Holdings,1443747061,Small,,53871158.99253731
419,HKTVY,services,Hong Kong Television Network,1443639619,Small,,47660601.48563883
420,JFKOF,financial,Jafco Co,1442931150,Small,,
421,JRVR,financial,James River Group,1440819901,Small,StrongBuy,30610152.984916084
422,CSGS,technology,CSG Systems International,1439736092,Small,ModerateBuy,32945905.99542334
423,DPRTF,services,DIP,1439591771,Small,,
424,CMTOY,basicmaterials,Cementos Argos SA,1439590387,Small,ModerateSell,205362394.72182596
425,ILPT,financial,Industrial Logistics Properties,1437276946,Small,ModerateSell,65301087.960018165
426,CORE,industrialgoods,Core-Mark Holding Company,1437040288,Small,ModerateBuy,44921546.98343232
427,SIOLF,financial,Sino-Ocean Group Holding,1436728873,Small,,6841566061.904762
428,CRTX,healthcare,Cortexyme,1433897731,Small,ModerateBuy,29497998.99197696
429,LWEL,healthcare,Luckwel Pharmaceuticals,1433760000,Small,,54104150.943396226
430,OSGCF,industrialgoods,OSG,1431142196,Small,,
431,TPIC,industrialgoods,TPI Composites,1431061471,Small,StrongBuy,35740795.97902098
432,ZLDPF,healthcare,Zealand Pharma,1430053647,Small,,39504244.39226519
433,NNCSF,healthcare,Nanosonics,1429764212,Small,Hold,297867544.1666667
434,INMD,healthcare,InMode,1429711984,Small,StrongBuy,32799081.991282403
435,MMI,financial,Marcus & Millichap,1428972350,Small,,39376476.99090659
436,RLGY,financial,Realogy,1425892023,Small,,115456843.96761134
437,CALX,technology,Calix,1425719593,Small,StrongBuy,61772945.97053727
438,UETMF,industrialgoods,Universal Entertainment,1425709795,Small,,
439,NYMT,financial,New York Mortgage,1424096674,Small,ModerateBuy,377744475.86206895
440,ANF,consumergoods,Abercrombie Fitch,1423979585,Small,Hold,62373174.9890495
441,ACMR,industrialgoods,ACM Research,1422714689,Small,ModerateBuy,18464823.997404285
442,HSC,industrialgoods,Harsco,1422068230,Small,ModerateBuy,78916105.99334073
443,MGAWF,financial,Megaworld,1418397429,Small,,
444,GCHEF,consumergoods,Grupo Comercial Chedraui SAB de CV,1418030642,Small,,
445,ICFI,services,Icf International,1417936671,Small,ModerateBuy,18863065.9970733
446,TKURF,financial,TOKYU REIT,1417451568,Small,,
447,IOOFF,financial,IOOF Holdings,1417255223,Small,Hold,499033529.2253521
448,TTAPY,utilities,TTW Public Company,1417248000,Small,,
449,CSII,healthcare,Cardiovascular Systems,1415993640,Small,StrongBuy,40124500.991782375
450,TTMI,technology,TTM Technologies,1414328002,Small,StrongBuy,106741736.0
451,UBOPF,financial,Union Bank of the Philippines,1413426901,Small,,
452,BBAJF,financial,Banco del Bajio SA,1410545021,Small,ModerateBuy,1880726694.6666667
453,BKE,consumergoods,Buckle,1410096642,Small,,49407730.97407148
454,FLTDF,financial,Flow Traders,1408516393,Small,ModerateSell,44986151.16576174
455,PLHNF,healthcare,PAUL HARTMANN AG,1407377767,Small,,
456,UMTAF,financial,Genertec Universal Medical Group Company,1407369755,Small,,1716304579.268293
457,LGND,healthcare,Ligand Pharma,1405668093,Small,StrongBuy,16081318.990962133
458,TSLX,financial,Sixth Street Specialty Lending,1405312749,Small,StrongBuy,67628139.99037535
459,KARBF,healthcare,Karo Pharma AB,1404404080,Small,,
460,MSIXF,services,Morneau Shepell,1403214390,Small,ModerateBuy,
461,ICHBF,basicmaterials,Industrias CH SA de CV,1397737175,Small,,
462,RSTAY,technology,RIB Software AG,1397155559,Small,,23442207.36577181
463,SAND,basicmaterials,Sandstorm Gold,1394620273,Small,StrongBuy,192361416.96551725
464,LKFN,financial,Lakeland Financial,1394438115,Small,Hold,25713407.98451042
465,SHHPF,healthcare,Ship Healthcare Holdings,1393973746,Small,,
466,MAG,basicmaterials,MAG Silver,1393673678,Small,StrongBuy,94743281.98504418
467,NWEGF,financial,Norwegian Finans Holding ASA,1392011565,Small,,
468,WBT,industrialgoods,Welbilt,1391101061,Small,ModerateBuy,141515875.99186164
469,YUXXF,financial,Yuexiu Real Estate Investment,1390558316,Small,,
470,CPNBF,technology,Telefonica del Peru SA,1390485870,Small,,
471,VRTS,financial,Virtus Investment Partners,1390161920,Small,ModerateBuy,7613153.997809419
472,PGEN,healthcare,Precigen,1387259881,Small,,185462550.93582886
473,NBTB,financial,NBT Bancorp,1385975336,Small,Hold,43625285.99307523
474,SIMO,technology,Silicon Motion,1385821408,Small,ModerateBuy,35146370.98655846
475,MRCHF,healthcare,HUGroup Holdings,1385304290,Small,,
476,MLAB,healthcare,Mesa Laboratories,1385261061,Small,Hold,5118652.998558918
477,USPH,healthcare,US Physical Therapy,1383982695,Small,ModerateBuy,12850350.0
478,SKYZF,services,SKYCITY Entertainment Group,1383573480,Small,,640543277.7777778
479,ZUO,technology,Zuora,1382940000,Small,ModerateBuy,118200000.0
480,SGMO,healthcare,Sangamo Biosciences,1381882263,Small,ModerateBuy,141441377.99385875
481,LTGHF,healthcare,Life Healthcare Group Holdings,1381768503,Small,,
482,VCTR,financial,Victory Capital Holdings,1379298333,Small,ModerateBuy,67480348.97260274
483,BRMK,financial,Broadmark Realty Capital,1377902318,Small,ModerateBuy,132236306.90978886
484,BOWFF,financial,Boardwalk REIT,1377687415,Small,ModerateBuy,51025459.81481481
485,SBH,consumergoods,Sally Beauty,1372284807,Small,Hold,112852368.99671052
486,SBE,financial,Switchback Energy Acquisition,1371908757,Small,,39264703.978248425
487,MYGN,healthcare,Myriad Genetics,1369582840,Small,Hold,75210479.95606808
488,ISMAY,technology,Indra Sistemas,1368630729,Small,Hold,333812372.9268293
489,AMCX,services,AMC Networks,1367079082,Small,Hold,41239187.99396682
490,RSTAF,technology,RIB Software SE,1366643022,Small,,
491,TGASF,utilities,Towngas China Co,1365710023,Small,,2905766006.382979
492,PRAX,healthcare,Praxis Precision Medicines,1365617923,Small,StrongBuy,36749675.0
493,RTLR,industrialgoods,Rattler Midstream,1364877883,Small,ModerateBuy,151821788.98776418
494,BOMXF,financial,Bolsa Mexicana de Valores SAB de CV,1363281711,Small,,592731178.6956522
495,CBZ,services,CBIZ,1362741510,Small,,54531472.98919568
496,GMS,industrialgoods,GMS,1362410991,Small,ModerateBuy,42735601.9761606
497,PZZPF,utilities,Paz Oil Co,1360056460,Small,,
498,TBIO,healthcare,Translate Bio,1354886906,Small,StrongBuy,74321826.98848052
499,MGYTF,technology,Magyar Telekom Telecommunications,1354417115,Small,,
500,TOPCF,healthcare,Topcon,1353767526,Small,,103183500.45731708
501,PNTG,healthcare,Pennant Group,1352533121,Small,Hold,28189518.98707795
502,NRC,healthcare,National Research,1352440913,Small,,25302916.9878391
503,SOHOF,financial,SOHO China,1351876240,Small,,4224613250.0
504,LFSYF,consumergoods,Lifestyle International Holdings,1351724400,Small,,1501916000.0
505,BATRA,services,The Liberty Braves Group,1351295978,Small,,51224259.969674
506,LFUGF,industrialgoods,Li & Fung,1349150466,Small,,
507,ADVM,healthcare,Adverum Biotechnologies,1346165697,Small,StrongBuy,97477602.96886314
508,MTDR,utilities,Matador Resources,1344791142,Small,StrongBuy,116836762.98870547
509,TTALF,healthcare,Terveystalo Oy,1341810836,Small,,
510,DCBOF,technology,Docebo,1341693727,Small,StrongBuy,29110299.999999996
511,MEI,technology,Methode Electronics,1341312836,Small,ModerateBuy,37529737.99664242
512,SG,financial,Sirius International Insurance Group,1339766812,Small,,115298348.70912221
513,ASTE,industrialgoods,Astec Industries,1339150734,Small,Hold,22609331.993922
514,EPAC,industrialgoods,Enerpac Tool Group,1338926701,Small,ModerateSell,59800209.959803484
515,EIGI,technology,Endurance International,1338629147,Small,Hold,141653877.989418
516,FRO,industrialgoods,Frontline,1336400089,Small,Hold,197692320.85798818
517,TTAPF,utilities,TTW Public Company,1335273450,Small,,3338183625.0
518,RIG,industrialgoods,Transocean,1334789355,Small,Hold,615110301.843318
519,RGNX,healthcare,RegenXBio,1333611171,Small,StrongBuy,37408447.99438991
520,DKL,industrialgoods,Delek Logistics,1332097440,Small,Hold,43433238.99576133
521,MMNNF,industrialgoods,Munters Group AB,1330796894,Small,,
522,QTRX,healthcare,Quanterix,1328163636,Small,ModerateBuy,31668183.97711016
523,ROAD,industrialgoods,Construction Partners,1327683941,Small,ModerateBuy,51781744.96879875
524,KWIPF,financial,Kiwi Property Group,1326116889,Small,,1506951010.2272727
525,JPAVF,technology,Japan Aviation Electronics Industry,1325248720,Small,,
526,MHO,consumergoods,M/I Homes,1325174418,Small,ModerateBuy,28745648.98047722
527,ULVAF,technology,ULVAC,1324750218,Small,,
528,UPLD,technology,Upland Software,1324712859,Small,StrongBuy,29464253.981316727
529,WPF,financial,Foley Trasimene Acquisition,1319625000,Small,,129375000.00000001
530,TOAGF,basicmaterials,Toagosei Co,1319513136,Small,,
531,MRVSY,consumergoods,Minerva SA,1318791951,Small,,173525256.71052632
532,PYTCY,technology,Playtech,1317044757,Small,,131968412.52505009
533,UPBMF,basicmaterials,United Plantations Bhd,1316962026,Small,,
534,XZJCF,industrialgoods,Mitsui Mining and Smelting Company,1313452168,Small,,
535,KBSTF,basicmaterials,Kobe Steel,1312964084,Small,,
536,BHAGF,industrialgoods,Bossard Holding AG,1310631552,Small,,
537,CMLEF,financial,Cominar Real Estate Investment,1309396278,Small,Hold,93195464.62633452
538,FNEVF,consumergoods,Fraser & Neave,1306672114,Small,,1232709541.509434
539,FPAFF,financial,First Pacific Co,1303479313,Small,,4344931043.333334
540,GSH,industrialgoods,Guangshen Railway Company,1301954100,Small,,141670739.93471166
541,AKR,financial,Acadia Realty,1301785674,Small,Hold,86268102.98210736
542,HAHRF,financial,Harel Insurance Investments & Financial Services,1301686471,Small,,
543,CHRS,healthcare,Coherus Biosciences,1300466616,Small,StrongBuy,72048011.966759
544,CIMEF,industrialgoods,CIMC Enric Holdings,1299291882,Small,,
545,NUFMF,basicmaterials,Nufarm,1298555894,Small,,
546,UNJCF,financial,Unicaja Banco SA,1295404039,Small,,
547,STBMY,basicmaterials,St Barbara,1295035782,Small,,141533965.24590164
548,CANG,technology,Cango,1293841943,Small,,150973388.91481912
549,NMRK,financial,Newmark Group,1292438932,Small,ModerateBuy,179256439.9445215
550,FFG,financial,Fbl Financial Group,1291689992,Small,ModerateBuy,24394522.983947117
551,DKDRF,utilities,Delek Drilling,1291196160,Small,,
552,TNC,industrialgoods,Tennant Co,1290906377,Small,,18473187.993703492
553,ADKCF,basicmaterials,Adeka,1290305487,Small,,
554,CLI,financial,Mack-Cali Realty,1289930171,Small,ModerateSell,90712388.95921238
555,SMUPF,basicmaterials,Sims Metal Management,1288819731,Small,Hold,
556,PFS,financial,Provident Financial Services,1287011620,Small,ModerateBuy,78572137.97313797
557,MDIKF,industrialgoods,Modec,1284161598,Small,,75009439.13551402
558,MGNX,healthcare,MacroGenics,1283699702,Small,Hold,56204014.973730296
559,WMK,consumergoods,Weis Markets,1280365886,Small,,26898442.98319328
560,KRG,financial,Kite Realty Group,1279052197,Small,,84203567.93943384
561,ATNX,healthcare,Athenex,1278747615,Small,StrongBuy,93339241.97080292
562,CODI,financial,Compass Diversified Holdings,1277881000,Small,Hold,64899999.99999999
563,LX,financial,Lexinfintech Holdings,1276869651,Small,ModerateBuy,180859723.93767706
564,CHSTF,utilities,China High Speed Transmission Equipment Group Co,1275526980,Small,,
565,GNGYF,industrialgoods,Guangshen Railway Company,1275036660,Small,,6710719263.157895
566,ATAZF,technology,Atea ASA,1273531543,Small,,
567,GHG,services,Greentree Hospitality Group,1272127989,Small,,102178954.93975905
568,DDRLF,industrialgoods,Drilling Company of 1972,1267570703,Small,,41288947.980456024
569,CCX,financial,Churchill Capital,1267550000,Small,,126250000.00000001
570,SGRY,healthcare,Surgery Partners,1267419229,Small,StrongBuy,50494790.0
571,CEQP,industrialgoods,Crestwood Equity,1266986891,Small,ModerateBuy,73533771.96749854
572,VBHLF,industrialgoods,Virgin Australia Holdings,1266782771,Small,,3166956927.5
573,REAL,consumergoods,RealReal,1266656920,Small,ModerateBuy,88577406.99300699
574,CVGW,consumergoods,Calavo Growers,1265287434,Small,ModerateBuy,17656815.99218532
575,EGBN,financial,Eagle Bancorp,1262321268,Small,Hold,32234965.985699695
576,EQGPF,financial,Equitable Group,1261814653,Small,ModerateBuy,16821952.446340486
577,PLAY,services,Dave & Busters Entertainment,1261741117,Small,ModerateBuy,47594911.9954734
578,KRKKF,services,KRUK SA,1260391694,Small,,
579,PAYA,financial,Paya Holdings,1260332362,Small,StrongBuy,116697440.92592593
580,HOPE,financial,Hope Bancorp,1258499333,Small,Hold,123261442.9970617
581,SPGYF,utilities,Whitecap Resources,1257561708,Small,StrongBuy,408299255.84415585
582,KALU,basicmaterials,Kaiser Aluminum,1255011853,Small,,15812168.993322413
583,TLS,technology,Telos,1251744000,Small,,62400000.00000001
584,ALBKF,financial,Alpha Bank AE,1250396498,Small,,1603072433.3333333
585,GGAL,financial,Grupo Financiero Galicia SA,1249846140,Small,ModerateSell,142676500.0
586,EVH,services,Evolent Health,1249796227,Small,StrongBuy,85778738.98421414
587,VKPPF,financial,Vukile Property,1249501334,Small,,
588,AROC,industrialgoods,Archrock,1249453680,Small,StrongBuy,152931906.97674417
589,GTY,financial,Getty Realty,1248660646,Small,ModerateBuy,42806329.99657182
590,CRS,basicmaterials,Carpenter Technology,1248478582,Small,Hold,48018407.0
591,AMGXF,healthcare,AnGes,1248444620,Small,,
